-2.4864011,0.71007329,1.6263685,2.8126948,1.8757811,2.5914102,0.33917242,3.3614693,-1.9118605,2.8607628,-1.8448358,-1.0078939,0.2424902,2.277472,-1.8062439,-0.98304862,2.6852567,-0.7356202,0.56445146,-0.40643442,0.26438075,0.62609071,-1.0831622,-0.96439338,0.038502764,0.18389013,-0.66510886,1.0569824,0.30321896,-1.0839547,-0.45309269,1.8731889,-0.86865366,0.92518258,-0.96298558,-0.13479546,-0.081278019,-1.1588342,-1.2557931,-0.40974334,0.39912948,0.13314894,-0.25455394,-1.4863275,0.38603359,0.13888347,0.56204492,1.3163779,1.8571078,2.5446556,1.2143052,-0.60736519,2.2811213,-0.094216809,-2.2570081,-0.21218483,0.54621589,0.73672694,-1.5888934,-1.3657367,1.4409006,-1.0423988,0.36036763,0.15521346,-0.46759772,2.303844,0.71857387,-0.31917769,0.74814695,-2.1025119,0.066215299,-0.56410044,0.42285439,1.8531147,0.50571364,-1.3604844,1.3091643,0.63143796,-0.35810509,0.36226425
-0.37511411,-0.30508393,-1.2352105,-0.15308875,-0.14126216,1.3472978,-0.81809998,-1.7713358,1.6445649,0.30939212,-0.37644789,2.2423651,-1.1635958,0.89203745,2.0497763,-0.77662194,0.49897704,0.58913517,2.3445625,0.41684458,2.3980534,1.0181253,1.365399,-1.2465967,2.3973255,-0.89333737,0.33937511,1.1435833,2.0221109,0.7272805,1.4675882,0.38370225,0.93181932,1.0122089,0.43285906,1.0967721,-0.72333097,-0.83714432,1.6544638,0.23183262,-1.1340475,-0.17997536,-0.22971529,0.13748659,-0.87868065,0.72793394,-1.0200784,-0.71709007,-0.51096451,0.10367738,0.37311593,-0.22596967,0.47090459,-0.56971061,0.78624862,-0.027483115,1.0489308,1.0901241,-0.41169983,0.03460684,1.5657831,-1.2036682,1.1539215,-1.0245471,1.6931769,-0.41292295,0.21201563,0.11124175,1.7393306,-0.7622239,0.38670525,0.93211865,0.55070889,0.54789948,0.11534778,-0.87752908,0.83981967,1.935618,1.7416661,-1.021101
-2.021539,-0.092189699,1.2090549,0.36687967,1.4354841,0.9093225,0.33917242,-0.22360992,-0.1241202,-0.20092988,0.35781541,-1.1557068,-0.62711293,0.066718049,0.84754437,0.028284773,-0.45088542,-0.27423659,1.2676623,-0.20764306,1.6803511,-2.1405766,0.94696879,-0.48823354,1.3454735,-0.30575874,0.19056268,-0.693106,0.68519497,-1.4094763,-0.12904727,-0.49820796,0.48170108,3.1589715,1.2489997,-2.0467062,-0.09866377,0.57475168,1.2478478,0.2105303,0.58558708,-1.1673259,-0.7782113,0.071659759,-0.18314338,-1.9344583,-0.67616481,0.68090051,1.0413871,-0.73139411,-1.3292127,-1.0843191,1.5816947,1.6245464,-0.35101011,-0.79713374,-0.2327418,-0.70377696,1.5248514,0.67112666,2.2220573,0.16653252,0.15474626,1.216998,1.7733618,2.1206992,0.40494308,-0.3973316,1.9291397,0.23203626,-1.6959431,-0.020035278,-0.59998178,0.84457093,0.11534778,3.036598,-0.17701744,0.18430299,0.91389555,1.2732391
2.3171372,1.2832279,-0.5198158,-0.78860575,0.39849707,-0.63262552,-0.33238712,-1.0606312,0.42736807,-0.42541414,2.41836,0.91269892,-0.75654525,-0.15435736,1.5960488,0.81251258,0.7677862,0.038353004,0.67429191,-0.26453564,0.92389405,-0.38830891,0.17212835,-0.18846363,0.93104541,-1.6767756,0.45098445,1.7153722,3.741003,1.1952922,-1.2397501,-1.9092643,-0.65426975,0.72223443,0.86244649,-1.6578301,0.23105559,-0.24737956,0.30634943,-0.13168532,1.7457274,-2.3715634,0.84258419,-0.21363269,-1.6375833,1.3404526,1.1467887,0.80793637,-2.2739141,2.3304927,-0.067428805,1.1093338,1.1497208,2.1731107,0.1100894,-0.058326859,-2.3689117,-0.86685884,3.0057435,1.1803426,1.3471471,0.14634432,0.12529798,-0.86728406,1.2931896,1.1438076,0.38091549,-2.1967049,-0.34856856,1.9614156,-0.94071317,0.7417835,0.2310726,-1.4690143,0.56570226,3.1128461,1.5243571,0.20297,1.1158398,0.48038653
1.1162809,1.6925144,0.096257418,-0.57669151,0.73941517,0.13829717,-0.91813904,1.9558843,-0.61855412,0.2686094,0.78413498,-0.91559207,-1.1821326,0.92157173,-0.42260057,0.89510739,0.83939868,-0.75053453,0.49852139,-0.20764306,1.2342733,0.83359075,-0.32384944,1.0108227,-0.057120133,1.0325511,-1.0866957,0.25990942,2.2766995,0.76794088,-0.24483588,-1.3997544,0.76038754,-0.11913339,0.0033974403,1.4856482,0.57805902,-1.4090025,1.7401001,1.7930425,-0.76113224,-1.0950773,0.99220055,0.40079391,0.67062211,0.82208264,0.32131553,0.63011593,-2.7738919,0.61756754,0.95401531,0.39404252,0.51212531,2.4291787,0.9706884,0.89602548,-1.3888093,-0.86685884,-0.44974557,-0.5806542,0.65956062,0.87170309,1.1539215,1.7675912,0.33284545,-0.29076681,0.57384294,-0.16264069,0.30525926,1.6587046,-1.3755872,0.17045927,0.67856342,0.518354,-0.54523075,0.62197042,1.7003613,0.46376234,0.38898236,-1.1391244
0.67082584,1.1358618,-0.63904822,-1.2122085,-0.36856863,0.92677581,0.69629943,-1.4396737,-0.33328235,0.94218183,-0.56587702,1.5221293,-1.1266307,-0.24278753,0.008400809,1.4729085,1.287449,0.81241345,-2.1386802,-0.26453564,-0.20113131,0.48775735,0.15660067,-1.5463666,0.83542252,-0.10989919,1.7779438,0.74509752,1.7992295,-0.79897428,-0.29106998,-0.71374774,0.03158284,0.026023807,1.1630571,1.0318328,0.30049697,-1.0336977,1.3334842,2.0496728,-1.2375946,-0.32447258,0.74279124,-0.32330123,-0.088280551,-2.2406485,-0.59011084,0.80793637,0.64670837,1.7095841,-0.46807337,1.3476709,2.3839319,-0.56971061,-1.519249,0.80367458,-0.45891932,0.8455013,-0.56366038,0.43777749,-1.090443,-1.1028453,1.6829573,0.60741657,0.81301761,-0.56548399,-0.53580791,0.032858655,2.8781848,-0.32981572,-1.9019148,0.95937771,0.1883712,-0.6088931,0.56570226,-1.2587703,-0.41168979,0.20297,1.3782374,0.39597109
0.86444277,1.1194557,-1.672435,1.7534622,0.44111183,-0.10697307,-1.0324097,-1.0606312,2.956815,0.45231098,-0.73171419,-1.857439,-0.12759519,-0.27223545,-0.67205775,-0.67346907,0.731875,1.0654331,-0.20468946,-0.71867824,-0.045884855,0.48775735,1.2568868,-1.5992732,-1.2682812,2.9911466,1.3562844,0.93566,1.831123,0.055728383,-0.86960626,-1.4389122,1.5320188,0.28710279,0.81941229,-0.45873228,-1.0008931,0.66407508,0.19939803,0.74509341,-0.69897968,-0.25222397,1.1916404,0.5104624,-2.4281685,-0.07315813,-0.091421068,0.42667976,0.22566631,0.3178401,-0.32783604,-1.2273773,0.77945739,-0.86220676,0.69402868,0.18788198,-0.53431183,-1.1659485,-0.031909723,0.39525995,2.3784351,0.20679088,-0.13921997,1.1580099,-2.6283722,0.68594575,0.091453642,-1.6881316,0.66374624,1.7453382,1.0960742,1.5034429,0.31622571,1.022539,-0.3949953,-0.57253605,1.4070209,0.59421313,0.73218119,0.93587399
0.14785585,-0.30508393,2.6398444,0.59797674,-0.58164245,-0.42236453,-0.33238712,-0.39730689,-1.1890976,1.1054323,-0.25807205,-0.58317554,0.87144023,0.90680456,0.32590383,-0.11622597,-0.038641319,-0.17001098,2.5423527,-0.09419059,0.55532581,0.11895844,0.96249646,-0.62928349,-1.3639041,1.0325511,0.0045471317,0.81433761,1.831123,0.27953935,-0.56874573,0.26611423,-1.7903662,-1.1634493,-0.72680056,1.712366,-0.67127538,1.3431633,-0.37836528,0.12494507,2.4086473,1.2168779,0.69296777,0.15934315,1.3980273,0.70432776,-0.95125538,1.4179469,0.8835156,0.66034991,1.2143052,-1.0365399,1.2114313,0.12520888,-0.47403002,-0.27387232,0.37039822,-1.2474896,-1.5508476,-0.11395589,1.6908487,1.939553,1.0657488,-0.61163086,1.0130111,0.31965616,0.93567026,1.3236586,0.28412819,-2.232209,0.11207621,1.4763433,-0.87704152,0.043714508,-0.15486491,0.2154123,-1.135301,0.8364476,-0.78210533,2.7578239
-0.084575243,-0.96007669,-0.12241305,0.34769681,-1.1640165,2.1357763,-0.26089475,0.029115902,-0.63760942,0.69724637,0.049871676,0.044758458,-0.31252947,0.87735665,-0.92164779,-1.2100333,1.4666901,0.097922951,-0.072829381,-0.69039828,0.78808182,0.85669136,0.32704195,-1.15835,0.67611325,0.47767946,0.12858172,-0.51980281,0.55780745,-0.10715162,0.24109663,0.89321214,-1.1686906,0.66410357,-0.29721311,0.092112228,0.022833187,-1.2124492,-1.041765,1.6005697,-0.57467461,0.084889136,-0.47897851,-0.016152203,0.60744196,0.93997556,-0.22896634,1.1129417,-1.3530486,1.1100037,-1.6296375,-1.0843191,2.3017316,3.0141711,-1.5806688,-1.1050301,-1.3636293,-0.13299023,0.68940222,0.4801707,1.2845227,-0.41786298,0.4192642,-0.69032001,1.0929617,1.0522354,0.043115772,0.61958593,-1.8247786,2.3071902,0.63840383,0.6872654,-0.13126512,-0.51990902,-0.63530165,-0.85206336,1.1918281,0.70599687,-0.49947795,1.0538974
2.0460052,-1.0746309,-0.0031805946,1.1179452,1.0377185,1.3472978,-0.56092834,-1.9451253,1.6825639,-1.1602204,2.6315198,1.8914449,0.27945536,0.34677568,-0.059645046,0.35842231,1.7892611,0.85706913,-1.5673295,0.92787975,2.0876741,-0.36520833,1.24145,-0.25893694,0.48486745,0.96732831,-0.56585211,0.53717428,2.2766995,1.520933,-1.3785881,-1.1057844,-0.13984892,1.5634323,-0.14697075,0.77264535,0.092274547,-0.30099455,0.84135723,-1.9922556,-0.035938326,-1.9380717,1.6156509,0.049674623,-0.68895495,-2.5940511,-1.0889014,0.2488593,-1.2477494,1.0672214,-0.84853315,1.9676832,0.42980441,-0.3136425,-0.7198897,1.2654289,0.1944333,-0.078682669,1.4489825,-0.24125986,-0.21553273,-3.1984048,0.36036763,0.29289058,-2.1482,1.4491086,-2.41731,1.2455047,-1.1920818,-0.8486042,-0.68901461,0.034323417,0.48678166,-1.6469823,-0.69529027,-0.34379125,-0.11834935,-0.1882731,1.3581257,1.2226294
