0.5719499,0.26160857,-0.41878456,0.330421,-0.13374276,0.69379258,-1.2147088,0.83184707,-0.40578809,0.42697877,-5.0319963,-1.0050036,-0.49166015,0.064063318,-0.37178844,-0.64981294,-0.39225399,1.7147942,-0.59948522,-0.067913353,1.086732,1.09345,-1.4624143,1.0064912,-1.0366448,0.31825882,0.087755471,-0.28434369,-1.017946,0.094621472,-0.63857591,-1.0675381,-1.2010857,0.42433074,0.56687415,0.20910785,1.4933538,0.1122129,0.034976322,-0.055348713,-5.3966155,1.7536077,-1.0043743,0.41343361,-5.9005251,-0.35848412,2.8786724,-0.19273296,-1.920101,2.0729299,2.2912521,0.40796781,1.8223931,-0.46689492,-1.050599,0.27700877,1.0461136,0.92002571,0.46680942,0.078020804,2.7227659,3.5731406,-0.57574463,0.66134948,-0.51600146,-6.7134533,-1.1585857,1.0122015,-0.98596549,0.75505126,-1.7183357,0.11196717,-0.18167974,0.96260887,0.70784354,0.87835962,-0.26447126,1.7247294,-1.0832113,-0.016233409,-1.3310423,0.94244951,-0.98123437,-0.44982392,0.92444837,-2.646029,1.7276682,-1.2243233,1.8624295,2.0943291,2.1833479,-0.98646557,-1.1781889,0.21410954,-0.13331024,-1.8840703,2.6356509,1.0472287,1.352254,-0.65686989,-0.97944856,-1.5087639,-0.90774941,-0.88163543
0.16499859,-1.6281011,-1.0319328,-0.41794974,2.1454127,0.93969011,0.13817459,-0.64036691,0.10821643,-0.35966322,0.84060562,-0.47383019,0.18084148,-1.4488306,0.53417331,2.4691575,-1.7272104,-1.0003124,-1.4923918,1.4075999,-0.13291535,-0.20705345,-2.3624325,1.0475197,-0.61305839,-0.51861823,0.65017164,1.3946785,0.35117149,-1.5292161,-0.65299726,-0.39620262,-1.0311356,1.959215,-0.45229104,0.11575392,0.83067662,1.2582846,0.034976322,0.65573621,-1.0083467,-0.63581717,0.42473391,1.1964742,-0.85691029,-1.1105855,0.044276644,-1.4175069,-0.43611041,0.28547111,-0.75554037,-0.37179533,-0.52907711,-0.38449672,-1.4480534,-0.2814132,-1.0824893,-0.85942525,0.11862586,-0.26014155,1.4498789,0.56084645,-0.73679364,0.63632125,0.61229479,-0.93433863,0.047399484,0.74583274,0.53078628,1.4297278,-0.57971609,1.1983517,0.89878565,-1.7391545,-1.2926507,-7.52497e-05,-0.19036236,0.49674496,1.6959308,-1.6891323,1.1980616,-0.53289568,-1.143005,-0.91803789,3.1291997,1.1256988,-0.16984583,-0.82140118,0.94227564,-0.19868483,-0.31571326,1.2024289,0.42691922,-3.365926,-0.34773651,-2.0706043,0.58801681,-0.81106085,-1.2018355,-0.65686989,-1.6777341,-0.36210334,-2.1575649,0.13546163
0.25543222,-0.964149,-0.79261488,-1.0139017,-0.61592364,-2.1430607,0.31233764,-0.86524856,-0.34159634,-0.31054312,-1.0548451,-0.99070203,-0.00094161998,0.081486866,1.3976694,-0.77799666,0.10593205,-1.8619411,-0.94388247,-0.49827141,1.1447537,1.29099,0.33749035,-2.2693059,1.3283448,-0.016516503,0.48344845,1.5778575,0.17761663,-3.2108171,2.4886529,0.86517382,1.0087639,-0.076568082,-0.15031615,0.089114852,0.028413128,1.9918885,-0.61054736,-1.0511342,0.5252803,-0.018364206,1.0310222,1.2886522,0.14761896,-0.073795781,-1.0756214,-0.79895836,-2.3734622,2.9356916,0.67314798,2.3454688,1.0242432,-0.86520654,-0.40865374,-0.43371007,1.7911947,-2.6388762,-1.069471,0.75465047,0.37127477,-0.31060374,-0.4878841,0.71125954,0.6274817,1.4653758,-0.60408264,0.76362532,0.58988196,0.9931587,-0.89293242,5.8275952,1.0478153,-0.10619763,-1.846085,4.5874023,0.49585149,2.2418654,0.41128811,-1.0345476,0.08399272,-1.8746188,-1.1754351,0.58043891,2.1492624,-0.28270197,0.58915979,-0.74081671,1.172314,1.6397107,-0.12829283,-0.22427453,0.64401811,-1.7559465,0.8106178,0.8658734,-1.8547045,1.2713723,-0.35605535,-2.9263504,0.12793364,-0.853495,0.046621148,-0.22355504
-0.5735721,1.2150421,0.17946658,-1.4157774,0.56750619,0.20210829,0.67400652,-0.5585373,0.65441096,0.30410647,1.3221605,0.81834948,-0.30987704,2.2377274,-0.79644501,-0.26526177,-0.51180929,1.0644526,-0.95666283,0.60836357,-0.220033,1.3732661,1.3725047,0.31044728,-0.86021942,-0.74870729,-0.93296641,-0.74229133,-0.36236954,-0.4272899,-0.33453977,-1.1692159,1.2424608,0.45661321,-0.71651906,0.59572583,1.6154662,0.89161682,-0.43449542,-0.99412745,-0.04094794,-1.2801706,0.95878863,-0.7843405,-0.16629642,-0.94799149,-1.7403429,0.66089737,0.017250679,0.31634849,-0.9449563,-1.3642211,-0.80957985,-1.1672796,-0.50036019,0.81847578,1.392072,-0.85942525,-0.3320564,0.62444729,0.34965971,0.71022123,0.12713943,-0.81253576,0.27684328,-1.0812628,0.17215656,0.74583274,1.2399349,1.4892547,-0.1244017,-0.029747197,-0.75298452,0.30939138,-1.2926507,1.0736628,-0.85799462,2.3064363,-1.2930679,1.2929363,-0.21714988,0.13757285,0.086869262,1.0251942,1.1694685,-0.067854069,-1.8459214,0.92454225,0.63563257,-0.59411591,0.37155601,0.7333883,-0.050240744,-0.73914337,-1.5490767,-1.6044058,0.73178059,0.15009105,0.5403685,-1.2729179,0.36873636,1.1120718,0.0012193115,-0.22355504
-1.176404,0.77234089,0.52341497,-0.1130309,0.98394096,0.14537123,1.491058,0.44342601,-1.2572228,0.35322657,-0.6664151,0.58868474,1.4894242,1.333537,-0.5274682,0.41821784,0.1457449,1.3733816,-0.54851329,0.83374918,-1.265445,0.18802643,-1.3949162,-1.0000635,1.8225635,0.10900892,-1.3704011,-0.52870172,0.42834467,-0.36918649,1.721352,-0.39620262,-0.69111085,-0.51280731,0.45363358,0.23574691,-0.94817996,0.15801279,0.46536362,-0.14069223,-1.2206823,0.43800038,-0.73015732,-0.36974195,1.2357773,-0.56169683,1.023931,-0.37830478,-1.384135,1.5797943,0.22563015,1.494818,-1.0253609,-0.76904845,-0.01119935,0.36158511,0.38085699,0.98973995,-0.78273869,-1.4571265,0.19873349,1.3574634,2.9826059,-0.038123962,0.17008843,0.87767887,1.1148198,1.5627319,0.60961902,2.7194378,0.1317752,1.6234947,-0.21893717,2.2095499,0.83554,0.09771926,1.0151572,0.94912046,1.6435434,-0.79813415,-0.87941664,0.27198097,0.054439269,0.27602437,1.9287872,1.7464638,0.90547389,-0.20363969,-0.43795511,1.5211046,0.80880934,1.0461203,-0.61434197,-0.56971759,-0.56216276,-2.2568653,-0.20236826,1.7840493,0.45583013,-0.72183698,0.6335206,1.0302531,2.4325476,-0.7021271
-0.00076693809,1.0787803,0.32905129,0.17800218,-0.83512014,-0.55442286,-0.35747188,-1.621843,0.97565198,0.42697877,-0.49554965,0.71790266,1.2713271,-0.49236944,0.40677634,-2.4443851,-0.29254672,-0.93524975,-1.6326768,0.89522892,0.24448112,0.59960014,-0.15753944,0.92467421,0.67528135,0.6529116,1.7957528,2.7075214,-0.55513299,0.55842942,0.67894232,-0.51826364,1.4125355,1.506882,-0.65363216,-0.21750784,0.95278907,0.41024792,-1.0017356,-1.079471,1.3038441,-0.12580888,-0.31147331,-1.3371385,-0.33379972,-0.704041,-1.3204324,-0.8112815,-0.43611041,3.3054984,0.0018207966,-0.23002021,-0.31342247,0.64548081,0.50841087,-0.1291163,1.1791025,-0.091750786,0.77406555,0.44240674,-0.34063181,0.95908195,-0.2243026,0.46141627,0.23110397,-0.27317965,0.96228474,0.90565401,1.0035521,-1.0704005,0.64412904,0.63149422,0.29022342,2.2095499,0.62279576,-1.1224245,0.58854198,1.272354,-0.48021886,-1.0345476,0.32480097,-0.53289568,-0.68993336,1.446628,1.3653986,0.027680514,0.96866256,-0.096141331,-1.6263373,0.86877066,-1.3465257,-0.83004236,1.7719663,-1.9890466,-0.0046042046,-1.2780393,1.0190977,-1.1634206,-0.49143568,0.86681831,-1.1480246,-0.52598053,0.47840458,-0.58257169
-0.061085455,-0.45341671,0.44866645,0.9540633,0.52371824,2.0554821,-0.049331252,-1.5400133,0.39736161,-0.82680845,-0.3557258,1.2921487,0.18084148,3.0202587,-0.31513989,-2.401824,0.8432287,-1.4717553,-1.4541254,1.6329856,0.564026,0.31968758,-1.2824634,-0.1809343,0.21643053,-0.058317453,-0.66213274,2.8907003,-0.57445449,-0.89109784,1.0264122,0.37692982,0.15876427,1.6845775,0.79335529,1.0624173,-1.5411662,-0.39212307,-0.45398036,1.0256137,-1.1734045,-0.20635307,1.23309,-0.23154242,1.5496926,-0.21613996,0.35920951,-0.65050089,1.5425438,-0.88552302,-0.067066893,-1.5533469,-0.29180643,-0.53561372,-1.5702093,0.32777441,1.0461136,0.36169845,-0.14770275,0.41633561,-1.3330286,1.0836582,-0.91251463,1.410733,-0.33304417,1.0491383,-0.54860801,-0.47946391,-0.17836241,0.81457812,0.21716751,-1.7776499,0.1411937,-0.700095,-0.61151993,1.2200686,-0.80235863,-0.44057551,-0.92589551,-1.7254627,0.65611076,-0.80131894,0.50770056,0.018527258,1.8063489,-0.44985253,-0.92885143,-1.3585782,-0.13108739,1.8769231,-0.72166884,-0.32195315,-2.4797654,-0.63326776,2.6125023,-0.95194614,0.58801681,-0.65093142,-0.81274092,-1.1108799,-0.44988003,0.21110697,0.11479048,-0.64252472
-1.2819394,-0.48743227,-0.64311779,0.81544906,1.6632317,-0.44094869,0.55345023,0.79099214,-0.14883289,1.0907484,-0.91502118,0.31586319,2.0891914,1.1074384,-0.18774292,-2.5300078,0.74352145,0.69055635,1.7985147,1.3461202,0.99961436,-0.58563954,-0.20249422,0.06475649,-0.63074231,0.17177165,-0.39142114,0.72314113,-0.1116415,-0.60126036,0.41833991,0.071777336,0.66873914,1.7168599,1.0701902,0.062475789,-0.52962548,-0.52965707,1.0326037,0.3428655,0.33644539,-0.93125069,0.74225712,0.15997787,0.21040204,-2.2491007,-1.2855766,-0.21745171,3.067837,-0.11521293,-0.85882145,-0.041032877,1.477295,-1.7166278,-0.2252408,0.41235074,0.7001552,-0.82446587,2.0440173,-0.18208064,-0.83676702,0.5109576,0.20041372,-1.1122892,0.84099144,-1.644568,-1.4773822,-0.51494503,0.09749458,-1.1101625,-0.75050074,1.9069235,0.041864816,-0.64060092,0.49509931,-0.78071564,0.12498088,1.6277783,0.25397238,1.1292901,-2.0536435,0.40599608,-0.43106237,2.0085397,-0.7413159,-2.073101,0.17815526,-0.60656184,-0.39954048,0.65124881,1.5273764,0.83106697,-0.9613443,-1.2052195,-0.47644255,1.4252025,0.62401032,0.053975873,-0.45754102,-1.5322164,-1.3166006,-0.81246573,-0.63507211,0.55443126
0.1951137,1.0107491,0.97208142,-0.22395477,0.76474452,-0.11947561,0.17836003,0.70916259,0.62222093,-0.33517519,-1.0392787,-1.3208977,-0.3826116,0.7075119,1.7373947,-1.0771755,-0.21292102,-0.78893006,-0.28064877,-2.0763309,1.2609674,-0.15766847,-0.51744127,-1.7371359,-0.40126517,0.025284445,-0.099716581,-1.1086495,-0.092319965,-1.9349205,0.98297846,0.86517382,-0.18113597,0.81209898,-0.81715274,0.78243369,1.8945366,0.70814866,-0.68871623,2.106576,1.2330656,-0.25999674,1.4784644,0.80495393,-0.87787884,-0.5820657,-0.65571088,1.5269233,-1.0544399,1.1791103,0.62150741,0.78594244,1.0889649,0.79651737,-1.2340119,0.59845835,0.9396289,1.129373,-0.045324065,-0.88462895,-0.59950691,0.56084645,-0.37067959,0.28665769,1.892996,-0.54263639,-0.14664002,0.55053025,1.0626477,-0.13785169,-1.3767666,3.0406384,0.51376796,-0.16569175,-1.5906922,-0.7321043,0.99657565,-0.020390831,-0.32290313,-1.4709375,-0.0063324161,-1.9414299,-1.0459046,1.8915204,0.14058463,-1.8343346,0.52597106,-0.87507164,-1.0896559,0.82915807,-1.5650609,-0.59552205,-1.3083466,-1.3958701,-0.43345675,-1.0917784,-0.31013846,0.69468123,-0.49143568,0.18599315,0.20016035,-0.2802847,-1.1576592,-0.22355504
2.2750869,1.5214815,-0.91231769,0.53830177,-0.35293925,-0.78137112,1.3839229,-2.5214894,1.71461,0.9432441,-0.96162915,-1.4357301,0.7623983,-0.56196171,0.88808143,-0.60725194,-0.9102881,-0.80521959,1.2500054,-0.45732495,0.33159879,1.867116,-0.090041377,-0.42662507,0.37527543,1.657115,-0.93296641,0.78414118,0.50540483,-0.19521603,0.59207487,1.8212786,-1.1586293,0.19816418,1.2337108,0.72907746,0.86552209,0.63938165,0.3479957,2.106576,0.80839443,0.81397808,0.063819818,0.2752341,0.21040204,0.71904337,-0.41069472,0.64850175,0.099855632,-0.30011624,-0.15310086,0.33708024,-0.076025352,1.13987,-0.31694725,0.59845835,-0.28424367,-0.33605731,0.7126143,0.57245749,-1.527185,-2.7752876,1.0204165,-0.31284913,0.38359818,-0.077328533,-0.3406795,-1.3851179,-0.31617549,0.97327769,1.6973563,-0.40783668,0.43925312,-0.67034793,0.53774792,0.7319538,0.21767136,-0.86057085,0.98801005,-0.39807457,-0.4579581,2.6866109,-2.1140082,-0.73077977,0.11603954,0.29022577,-0.16984583,0.19928244,0.48219872,-0.37659407,-0.31571326,0.45981944,-0.0067701242,-0.95101875,0.25280789,-1.0917784,1.7017125,-0.26647067,0.50657296,0.80204111,1.5965904,-1.2220387,-0.74864328,-1.360558
